Symbol,Date,Time,Open,High,Low,Close,TotalVolume,,,,,,,,,,,,,,,,Open
2317,2024/7/2,09:44:00,210.5,211,210.5,211,253,,,,,,,,,,,,,,,,
2317,2024/7/2,09:45:00,210.5,211,210.5,211,288,,,,,,,,,,,,,,,,
2317,2024/7/2,09:46:00,210.5,211,210.5,210.5,193,,,,,,,,,,,,,,,,
2317,2024/7/2,09:47:00,210.5,211,210.5,211,166,,,,,,,,,,,,,,,,
2317,2024/7/2,09:48:00,210.5,211,210.5,210.5,260,,,,,,,,,,,,,,,,
2317,2024/7/2,09:49:00,210.5,211,210.5,210.5,287,,,,,,,,,,,,,,,,
2317,2024/7/2,09:50:00,210.5,211,210.5,210.5,300,,,,,,,,,,,,,,,,
2317,2024/7/2,09:51:00,210.5,211,210.5,210.5,342,,,,,,,,,,,,,,,,
2317,2024/7/2,09:52:00,210.5,211,210.5,210.5,144,,,,,,,,,,,,,,,,
2317,2024/7/2,09:53:00,210.5,211,210.5,210.5,216,,,,,,,,,,,,,,,,
2317,2024/7/2,09:54:00,210.5,211,210.5,210.5,432,,,,,,,,,,,,,,,,
2317,2024/7/2,09:55:00,210.5,211,210.5,210.5,189,,,,,,,,,,,,,,,,
2317,2024/7/2,09:56:00,210.5,211,210.5,210.5,196,,,,,,,,,,,,,,,,
2317,2024/7/2,09:57:00,210.5,211,210.5,211,127,,,,,,,,,,,,,,,,
2317,2024/7/2,09:58:00,210.5,211,210.5,210.5,180,,,,,,,,,,,,,,,,
2317,2024/7/2,09:59:00,211,211,210.5,211,316,,,,,,,,,,,,,,,,
2317,2024/7/2,10:00:00,210.5,211,210.5,211,156,,,,,,,,,,,,,,,,
2317,2024/7/2,10:01:00,210.5,211,210.5,210.5,182,,,,,,,,,,,,,,,,
2317,2024/7/2,10:02:00,210.5,211,210.5,211,231,,,,,,,,,,,,,,,,
2317,2024/7/2,10:03:00,210.5,211,210.5,211,326,,,,,,,,,,,,,,,,
2317,2024/7/2,10:04:00,210.5,211,210.5,211,215,,,,,,,,,,,,,,,,
2317,2024/7/2,10:05:00,210.5,211,210.5,211,263,,,,,,,,,,,,,,,,
2317,2024/7/2,10:06:00,210.5,211,210.5,210.5,251,,,,,,,,,,,,,,,,
2317,2024/7/2,10:07:00,210.5,211,210.5,210.5,167,,,,,,,,,,,,,,,,
2317,2024/7/2,10:08:00,210.5,211,210.5,210.5,556,,,,,,,,,,,,,,,,
2317,2024/7/2,10:09:00,210.5,211,210.5,210.5,171,,,,,,,,,,,,,,,,
2317,2024/7/2,10:10:00,210.5,211,210.5,210.5,157,,,,,,,,,,,,,,,,
2317,2024/7/2,10:11:00,210.5,211,210.5,210.5,225,,,,,,,,,,,,,,,,
2317,2024/7/2,10:12:00,210.5,211,210.5,210.5,296,,,,,,,,,,,,,,,,
2317,2024/7/2,10:13:00,210.5,211,210.5,211,242,,,,,,,,,,,,,,,,
2317,2024/7/2,10:14:00,210.5,211,210.5,210.5,164,,,,,,,,,,,,,,,,
2317,2024/7/2,10:15:00,210.5,211,210.5,210.5,232,,,,,,,,,,,,,,,,
2317,2024/7/2,10:16:00,210.5,211,210.5,211,139,,,,,,,,,,,,,,,,
2317,2024/7/2,10:17:00,210.5,211,210.5,210.5,273,,,,,,,,,,,,,,,,
2317,2024/7/2,10:18:00,210.5,211,210.5,211,219,,,,,,,,,,,,,,,,
2317,2024/7/2,10:19:00,210.5,211,210.5,210.5,160,,,,,,,,,,,,,,,,
2317,2024/7/2,10:20:00,210.5,211,210.5,210.5,204,,,,,,,,,,,,,,,,
2317,2024/7/2,10:21:00,210.5,211,210,210,2950,,,,,,,,,,,,,,,,
2317,2024/7/2,10:22:00,210,210.5,210,210,204,,,,,,,,,,,,,,,,
2317,2024/7/2,10:23:00,210,210.5,210,210,187,,,,,,,,,,,,,,,,
2317,2024/7/2,10:24:00,210,210.5,210,210,240,,,,,,,,,,,,,,,,
2317,2024/7/2,10:25:00,210,210.5,210,210,152,,,,,,,,,,,,,,,,
2317,2024/7/2,10:26:00,210,210.5,210,210,418,,,,,,,,,,,,,,,,
2317,2024/7/2,10:27:00,210,210.5,210,210,700,,,,,,,,,,,,,,,,
2317,2024/7/2,10:28:00,210,210.5,210,210,321,,,,,,,,,,,,,,,,
2317,2024/7/2,10:29:00,210,210.5,210,210,200,,,,,,,,,,,,,,,,
2317,2024/7/2,10:30:00,210,210.5,210,210,372,,,,,,,,,,,,,,,,
2317,2024/7/2,10:31:00,210,210.5,210,210,767,,,,,,,,,,,,,,,,
2317,2024/7/2,10:32:00,210,210.5,210,210.5,719,,,,,,,,,,,,,,,,
2317,2024/7/2,10:33:00,210,210.5,210,210.5,761,,,,,,,,,,,,,,,,
2317,2024/7/2,10:34:00,210,210.5,210,210,715,,,,,,,,,,,,,,,,
2317,2024/7/2,10:35:00,210,210.5,209.5,209.5,1276,,,,,,,,,,,,,,,,
2317,2024/7/2,10:36:00,209.5,210,209.5,209.5,331,,,,,,,,,,,,,,,,
2317,2024/7/2,10:37:00,209.5,210,209,209,591,,,,,,,,,,,,,,,,
2317,2024/7/2,10:38:00,209,209.5,209,209,1485,,,,,,,,,,,,,,,,
2317,2024/7/2,10:39:00,209,209.5,209,209,825,,,,,,,,,,,,,,,,
2317,2024/7/2,10:40:00,209,209.5,208.5,208.5,1301,,,,,,,,,,,,,,,,
2317,2024/7/2,10:41:00,208.5,209,208.5,209,375,,,,,,,,,,,,,,,,
2317,2024/7/2,10:42:00,209,209,208,208,1769,,,,,,,,,,,,,,,,
2317,2024/7/2,10:43:00,208,208.5,208,208,530,,,,,,,,,,,,,,,,
2317,2024/7/2,10:44:00,208,208.5,208,208.5,247,,,,,,,,,,,,,,,,
2317,2024/7/2,10:45:00,208,208.5,208,208.5,230,,,,,,,,,,,,,,,,
2317,2024/7/2,10:46:00,208,208.5,208,208,854,,,,,,,,,,,,,,,,
2317,2024/7/2,10:47:00,208.5,208.5,207,207.5,2688,,,,,,,,,,,,,,,,
2317,2024/7/2,10:48:00,207,207.5,207,207,695,,,,,,,,,,,,,,,,
2317,2024/7/2,10:49:00,207,208,207,208,1715,,,,,,,,,,,,,,,,
2317,2024/7/2,10:50:00,207.5,208.5,207,207.5,1291,,,,,,,,,,,,,,,,
2317,2024/7/2,10:51:00,207.5,207.5,207,207,793,,,,,,,,,,,,,,,,
2317,2024/7/2,10:52:00,207.5,207.5,207,207,560,,,,,,,,,,,,,,,,
2317,2024/7/2,10:53:00,207.5,207.5,207,207.5,547,,,,,,,,,,,,,,,,
2317,2024/7/2,10:54:00,207,207.5,207,207,392,,,,,,,,,,,,,,,,
2317,2024/7/2,10:55:00,207,207.5,207,207,424,,,,,,,,,,,,,,,,
2317,2024/7/2,10:56:00,207,207.5,207,207,310,,,,,,,,,,,,,,,,
2317,2024/7/2,10:57:00,207.5,207.5,207,207.5,405,,,,,,,,,,,,,,,,
2317,2024/7/2,10:58:00,207,207.5,207,207,356,,,,,,,,,,,,,,,,
2317,2024/7/2,10:59:00,207,207.5,207,207.5,207,,,,,,,,,,,,,,,,
2317,2024/7/2,11:00:00,207,207.5,207,207.5,270,,,,,,,,,,,,,,,,
2317,2024/7/2,11:01:00,207,207.5,207,207.5,877,,,,,,,,,,,,,,,,
2317,2024/7/2,11:02:00,207.5,207.5,207,207,381,,,,,,,,,,,,,,,,
2317,2024/7/2,11:03:00,207.5,207.5,207,207.5,213,,,,,,,,,,,,,,,,
2317,2024/7/2,11:04:00,207.5,207.5,207,207.5,229,,,,,,,,,,,,,,,,
2317,2024/7/2,11:05:00,207,207.5,207,207,195,,,,,,,,,,,,,,,,
2317,2024/7/2,11:06:00,207,207.5,206.5,207,1551,,,,,,,,,,,,,,,,
2317,2024/7/2,11:07:00,206.5,207,206,206,1753,,,,,,,,,,,,,,,,
2317,2024/7/2,11:08:00,206,206.5,205.5,205.5,2311,,,,,,,,,,,,,,,,
2317,2024/7/2,11:09:00,206,206,205.5,205.5,825,,,,,,,,,,,,,,,,
2317,2024/7/2,11:10:00,205.5,206,205,205,1028,,,,,,,,,,,,,,,,
2317,2024/7/2,11:11:00,205,205.5,205,205,925,,,,,,,,,,,,,,,,
2317,2024/7/2,11:12:00,205,205.5,204.5,204.5,3591,,,,,,,,,,,,,,,,
2317,2024/7/2,11:13:00,204.5,205,204.5,204.5,1090,,,,,,,,,,,,,,,,
2317,2024/7/2,11:14:00,204.5,205,204,205,845,,,,,,,,,,,,,,,,
2317,2024/7/2,11:15:00,205,205,204.5,205,439,,,,,,,,,,,,,,,,
2317,2024/7/2,11:16:00,205,205,204,204,1357,,,,,,,,,,,,,,,,
2317,2024/7/2,11:17:00,204.5,204.5,204,204,1359,,,,,,,,,,,,,,,,
2317,2024/7/2,11:18:00,204,204.5,203.5,203.5,900,,,,,,,,,,,,,,,,
2317,2024/7/2,11:19:00,203.5,204,203.5,203.5,1009,,,,,,,,,,,,,,,,
2317,2024/7/2,11:20:00,204,204,203,204,621,,,,,,,,,,,,,,,,
2317,2024/7/2,11:21:00,203.5,204,203.5,204,1157,,,,,,,,,,,,,,,,
2317,2024/7/2,11:22:00,204,204.5,203.5,204.5,438,,,,,,,,,,,,,,,,
2317,2024/7/2,11:23:00,204,204.5,204,204.5,405,,,,,,,,,,,,,,,,
2317,2024/7/2,11:24:00,204,204.5,204,204.5,461,,,,,,,,,,,,,,,,
2317,2024/7/2,11:25:00,204.5,205,204,205,796,,,,,,,,,,,,,,,,
2317,2024/7/2,11:26:00,205.5,205.5,205,205.5,324,,,,,,,,,,,,,,,,
2317,2024/7/2,11:27:00,205.5,206,205,206,736,,,,,,,,,,,,,,,,
2317,2024/7/2,11:28:00,205.5,206,205.5,206,210,,,,,,,,,,,,,,,,
2317,2024/7/2,11:29:00,206,206,205.5,206,307,,,,,,,,,,,,,,,,
2317,2024/7/2,11:30:00,206,206,205.5,206,239,,,,,,,,,,,,,,,,
2317,2024/7/2,11:31:00,206,206,205,205,806,,,,,,,,,,,,,,,,
2317,2024/7/2,11:32:00,205.5,205.5,205,205.5,158,,,,,,,,,,,,,,,,
2317,2024/7/2,11:33:00,205.5,206,205,205.5,539,,,,,,,,,,,,,,,,
2317,2024/7/2,11:34:00,205.5,206,205.5,205.5,248,,,,,,,,,,,,,,,,
2317,2024/7/2,11:35:00,206,206,205.5,205.5,91,,,,,,,,,,,,,,,,
2317,2024/7/2,11:36:00,206,206,205.5,206,113,,,,,,,,,,,,,,,,
2317,2024/7/2,11:37:00,206,206,205.5,206,180,,,,,,,,,,,,,,,,
2317,2024/7/2,11:38:00,205.5,206,205.5,206,261,,,,,,,,,,,,,,,,
2317,2024/7/2,11:39:00,206,206,205.5,206,118,,,,,,,,,,,,,,,,
2317,2024/7/2,11:40:00,205.5,206,205.5,206,168,,,,,,,,,,,,,,,,
2317,2024/7/2,11:41:00,205.5,206,205.5,206,98,,,,,,,,,,,,,,,,
2317,2024/7/2,11:42:00,205.5,206,205.5,206,297,,,,,,,,,,,,,,,,
2317,2024/7/2,11:43:00,206,206,205.5,206,221,,,,,,,,,,,,,,,,
2317,2024/7/2,11:44:00,206,206,205.5,206,140,,,,,,,,,,,,,,,,
2317,2024/7/2,11:45:00,205.5,206,205.5,205.5,155,,,,,,,,,,,,,,,,
2317,2024/7/2,11:46:00,206,206,205.5,206,171,,,,,,,,,,,,,,,,
2317,2024/7/2,11:47:00,206,206,205.5,205.5,116,,,,,,,,,,,,,,,,
2317,2024/7/2,11:48:00,205.5,206,205.5,206,117,,,,,,,,,,,,,,,,
2317,2024/7/2,11:49:00,205.5,206,205.5,206,78,,,,,,,,,,,,,,,,
2317,2024/7/2,11:50:00,205.5,206,205.5,206,124,,,,,,,,,,,,,,,,
2317,2024/7/2,11:51:00,206,206,205.5,205.5,81,,,,,,,,,,,,,,,,
2317,2024/7/2,11:52:00,206,206,205.5,206,92,,,,,,,,,,,,,,,,
2317,2024/7/2,11:53:00,205.5,206,205.5,205.5,126,,,,,,,,,,,,,,,,
2317,2024/7/2,11:54:00,205.5,206,205.5,205.5,211,,,,,,,,,,,,,,,,
2317,2024/7/2,11:55:00,206,206,205.5,206,218,,,,,,,,,,,,,,,,
2317,2024/7/2,11:56:00,205.5,206,205.5,205.5,125,,,,,,,,,,,,,,,,
2317,2024/7/2,11:57:00,205.5,206,205.5,205.5,157,,,,,,,,,,,,,,,,
2317,2024/7/2,11:58:00,205.5,206,205.5,205.5,195,,,,,,,,,,,,,,,,
2317,2024/7/2,11:59:00,205.5,206,205.5,206,167,,,,,,,,,,,,,,,,
2317,2024/7/2,12:00:00,205.5,206,205,205.5,825,,,,,,,,,,,,,,,,
2317,2024/7/2,12:01:00,205.5,205.5,205,205,1240,,,,,,,,,,,,,,,,
2317,2024/7/2,12:02:00,205.5,205.5,204.5,204.5,1779,,,,,,,,,,,,,,,,
2317,2024/7/2,12:03:00,204.5,205,204,205,1524,,,,,,,,,,,,,,,,
2317,2024/7/2,12:04:00,204,205,204,204.5,203,,,,,,,,,,,,,,,,
2317,2024/7/2,12:05:00,205,205,204.5,204.5,63,,,,,,,,,,,,,,,,
2317,2024/7/2,12:06:00,205,205,204.5,205,95,,,,,,,,,,,,,,,,
2317,2024/7/2,12:07:00,205,205,204.5,205,114,,,,,,,,,,,,,,,,
2317,2024/7/2,12:08:00,205,205,204.5,204.5,115,,,,,,,,,,,,,,,,
2317,2024/7/2,12:09:00,204.5,205,204.5,204.5,78,,,,,,,,,,,,,,,,
2317,2024/7/2,12:10:00,205,205,204.5,204.5,119,,,,,,,,,,,,,,,,
2317,2024/7/2,12:11:00,205,205,204.5,204.5,102,,,,,,,,,,,,,,,,
2317,2024/7/2,12:12:00,204.5,205,204.5,205,120,,,,,,,,,,,,,,,,
2317,2024/7/2,12:13:00,204.5,205,204.5,205,92,,,,,,,,,,,,,,,,
2317,2024/7/2,12:14:00,204.5,205,204.5,204.5,163,,,,,,,,,,,,,,,,
2317,2024/7/2,12:15:00,204.5,205,204.5,205,178,,,,,,,,,,,,,,,,
2317,2024/7/2,12:16:00,205,205,204.5,205,146,,,,,,,,,,,,,,,,
2317,2024/7/2,12:17:00,204.5,205,204.5,205,118,,,,,,,,,,,,,,,,
2317,2024/7/2,12:18:00,204.5,205,204.5,204.5,209,,,,,,,,,,,,,,,,
2317,2024/7/2,12:19:00,205,205,204.5,204.5,139,,,,,,,,,,,,,,,,
2317,2024/7/2,12:20:00,204.5,205,204.5,204.5,219,,,,,,,,,,,,,,,,
2317,2024/7/2,12:21:00,204.5,205,204.5,205,205,,,,,,,,,,,,,,,,
2317,2024/7/2,12:22:00,204.5,205,204.5,204.5,565,,,,,,,,,,,,,,,,
2317,2024/7/2,12:23:00,204.5,205,204,204.5,335,,,,,,,,,,,,,,,,
2317,2024/7/2,12:24:00,204,204.5,204,204.5,148,,,,,,,,,,,,,,,,
2317,2024/7/2,12:25:00,204,204.5,204,204,190,,,,,,,,,,,,,,,,
2317,2024/7/2,12:26:00,204,204.5,204,204.5,140,,,,,,,,,,,,,,,,
2317,2024/7/2,12:27:00,204.5,204.5,204,204.5,124,,,,,,,,,,,,,,,,
2317,2024/7/2,12:28:00,204,205,204,204.5,875,,,,,,,,,,,,,,,,
2317,2024/7/2,12:29:00,204.5,205,204.5,205,78,,,,,,,,,,,,,,,,
2317,2024/7/2,12:30:00,204.5,205,204.5,204.5,93,,,,,,,,,,,,,,,,
2317,2024/7/2,12:31:00,205,205,204.5,205,111,,,,,,,,,,,,,,,,
2317,2024/7/2,12:32:00,204.5,205,204.5,205,145,,,,,,,,,,,,,,,,
2317,2024/7/2,12:33:00,204.5,205,204.5,205,135,,,,,,,,,,,,,,,,
2317,2024/7/2,12:34:00,205,205,204.5,204.5,210,,,,,,,,,,,,,,,,
2317,2024/7/2,12:35:00,205,205,204.5,205,112,,,,,,,,,,,,,,,,
2317,2024/7/2,12:36:00,205,205,204.5,204.5,160,,,,,,,,,,,,,,,,
2317,2024/7/2,12:37:00,205,205,204.5,204.5,89,,,,,,,,,,,,,,,,
2317,2024/7/2,12:38:00,205,205,204.5,205,99,,,,,,,,,,,,,,,,
2317,2024/7/2,12:39:00,205,205,204.5,205,101,,,,,,,,,,,,,,,,
2317,2024/7/2,12:40:00,205,205,204.5,205,109,,,,,,,,,,,,,,,,
2317,2024/7/2,12:41:00,205,205,204.5,204.5,116,,,,,,,,,,,,,,,,
2317,2024/7/2,12:42:00,205,205,204.5,205,94,,,,,,,,,,,,,,,,
2317,2024/7/2,12:43:00,205,205,204.5,204.5,139,,,,,,,,,,,,,,,,
2317,2024/7/2,12:44:00,205,205,204.5,204.5,139,,,,,,,,,,,,,,,,
2317,2024/7/2,12:45:00,205,205,204.5,205,148,,,,,,,,,,,,,,,,
2317,2024/7/2,12:46:00,205,205,204.5,205,94,,,,,,,,,,,,,,,,
2317,2024/7/2,12:47:00,205,205,204.5,205,148,,,,,,,,,,,,,,,,
2317,2024/7/2,12:48:00,204.5,205,204.5,205,112,,,,,,,,,,,,,,,,
2317,2024/7/2,12:49:00,205,205,204.5,205,161,,,,,,,,,,,,,,,,
2317,2024/7/2,12:50:00,204.5,205,204.5,205,137,,,,,,,,,,,,,,,,
2317,2024/7/2,12:51:00,204.5,205,204.5,205,172,,,,,,,,,,,,,,,,
2317,2024/7/2,12:52:00,205,205,204.5,204.5,130,,,,,,,,,,,,,,,,
2317,2024/7/2,12:53:00,204.5,205,204.5,205,194,,,,,,,,,,,,,,,,
2317,2024/7/2,12:54:00,204.5,205,204.5,204.5,169,,,,,,,,,,,,,,,,
2317,2024/7/2,12:55:00,204.5,205,204.5,204.5,203,,,,,,,,,,,,,,,,
2317,2024/7/2,12:56:00,204.5,205,204.5,204.5,124,,,,,,,,,,,,,,,,
2317,2024/7/2,12:57:00,204.5,205,204.5,205,131,,,,,,,,,,,,,,,,
2317,2024/7/2,12:58:00,205,205,204.5,204.5,96,,,,,,,,,,,,,,,,
2317,2024/7/2,12:59:00,204.5,205,204.5,204.5,169,,,,,,,,,,,,,,,,
2317,2024/7/2,13:00:00,205,205,204.5,205,177,,,,,,,,,,,,,,,,
2317,2024/7/2,13:01:00,205,205,204.5,205,208,,,,,,,,,,,,,,,,
2317,2024/7/2,13:02:00,205,205,204.5,205,148,,,,,,,,,,,,,,,,
2317,2024/7/2,13:03:00,204.5,205,204.5,205,157,,,,,,,,,,,,,,,,
2317,2024/7/2,13:04:00,205,205,204.5,205,158,,,,,,,,,,,,,,,,
2317,2024/7/2,13:05:00,205,205,204.5,205,140,,,,,,,,,,,,,,,,
2317,2024/7/2,13:06:00,205,205,204.5,205,171,,,,,,,,,,,,,,,,
2317,2024/7/2,13:07:00,205,205,204.5,204.5,157,,,,,,,,,,,,,,,,
2317,2024/7/2,13:08:00,204.5,205,204.5,205,131,,,,,,,,,,,,,,,,
2317,2024/7/2,13:09:00,205,205,204.5,204.5,119,,,,,,,,,,,,,,,,
2317,2024/7/2,13:10:00,205,205,204.5,205,210,,,,,,,,,,,,,,,,
2317,2024/7/2,13:11:00,205,205,204.5,205,194,,,,,,,,,,,,,,,,
2317,2024/7/2,13:12:00,204.5,205,204.5,204.5,144,,,,,,,,,,,,,,,,
2317,2024/7/2,13:13:00,205,205,204.5,205,216,,,,,,,,,,,,,,,,
2317,2024/7/2,13:14:00,205,205,204.5,205,195,,,,,,,,,,,,,,,,
2317,2024/7/2,13:15:00,205,205,204.5,205,273,,,,,,,,,,,,,,,,
2317,2024/7/2,13:16:00,205,205,204.5,205,259,,,,,,,,,,,,,,,,
2317,2024/7/2,13:17:00,205,205,204.5,204.5,251,,,,,,,,,,,,,,,,
2317,2024/7/2,13:18:00,205,205,204.5,205,249,,,,,,,,,,,,,,,,
2317,2024/7/2,13:19:00,205,205,204.5,205,242,,,,,,,,,,,,,,,,
2317,2024/7/2,13:20:00,205,205,204.5,205,242,,,,,,,,,,,,,,,,
2317,2024/7/2,13:21:00,204.5,205,204.5,205,655,,,,,,,,,,,,,,,,
2317,2024/7/2,13:22:00,205,205,204.5,205,455,,,,,,,,,,,,,,,,
2317,2024/7/2,13:23:00,204.5,205,204.5,205,1063,,,,,,,,,,,,,,,,
2317,2024/7/2,13:24:00,204.5,205,204.5,204.5,815,,,,,,,,,,,,,,,,
2317,2024/7/2,13:25:00,205,205.5,204.5,205.5,1035,,,,,,,,,,,,,,,,
2317,2024/7/2,13:30:00,204.5,204.5,204.5,204.5,7290,,,,,,,,,,,,,,,,
2317,2024/7/3,09:01:00,205,207,205,206.5,4226,,,,,,,,,,,,,,,,
2317,2024/7/3,09:02:00,207,207.5,206.5,207.5,1509,,,,,,,,,,,,,,,,
2317,2024/7/3,09:03:00,207.5,208,207,207.5,1214,,,,,,,,,,,,,,,,
2317,2024/7/3,09:04:00,207.5,208,207,207.5,664,,,,,,,,,,,,,,,,
2317,2024/7/3,09:05:00,207.5,207.5,207,207,354,,,,,,,,,,,,,,,,
2317,2024/7/3,09:06:00,207.5,207.5,206.5,206.5,1350,,,,,,,,,,,,,,,,
2317,2024/7/3,09:07:00,207,207.5,206.5,207,541,,,,,,,,,,,,,,,,
2317,2024/7/3,09:08:00,206.5,207.5,206.5,207,596,,,,,,,,,,,,,,,,
2317,2024/7/3,09:09:00,207.5,207.5,207,207.5,188,,,,,,,,,,,,,,,,
2317,2024/7/3,09:10:00,207.5,207.5,206.5,207,441,,,,,,,,,,,,,,,,
2317,2024/7/3,09:11:00,206.5,207,206.5,207,233,,,,,,,,,,,,,,,,
2317,2024/7/3,09:12:00,207,207,206,206.5,698,,,,,,,,,,,,,,,,
2317,2024/7/3,09:13:00,206.5,206.5,206,206.5,179,,,,,,,,,,,,,,,,
2317,2024/7/3,09:14:00,206.5,206.5,206,206,147,,,,,,,,,,,,,,,,
2317,2024/7/3,09:15:00,206,206.5,206,206,565,,,,,,,,,,,,,,,,
2317,2024/7/3,09:16:00,206,206.5,205.5,205.5,679,,,,,,,,,,,,,,,,
2317,2024/7/3,09:17:00,205.5,206,205.5,205.5,820,,,,,,,,,,,,,,,,
2317,2024/7/3,09:18:00,205.5,205.5,205,205,231,,,,,,,,,,,,,,,,
2317,2024/7/3,09:19:00,205.5,205.5,205,205.5,329,,,,,,,,,,,,,,,,
2317,2024/7/3,09:20:00,205.5,205.5,205,205.5,247,,,,,,,,,,,,,,,,
2317,2024/7/3,09:21:00,205.5,205.5,205,205,448,,,,,,,,,,,,,,,,
2317,2024/7/3,09:22:00,205.5,205.5,205,205.5,124,,,,,,,,,,,,,,,,
2317,2024/7/3,09:23:00,205.5,205.5,205,205.5,499,,,,,,,,,,,,,,,,
2317,2024/7/3,09:24:00,205.5,205.5,205,205.5,75,,,,,,,,,,,,,,,,
2317,2024/7/3,09:25:00,205.5,205.5,205,205,334,,,,,,,,,,,,,,,,
2317,2024/7/3,09:26:00,205.5,205.5,205,205.5,60,,,,,,,,,,,,,,,,
2317,2024/7/3,09:27:00,205,205.5,205,205.5,164,,,,,,,,,,,,,,,,
2317,2024/7/3,09:28:00,205,205.5,205,205.5,186,,,,,,,,,,,,,,,,
2317,2024/7/3,09:29:00,205,205.5,204.5,204.5,1745,,,,,,,,,,,,,,,,
2317,2024/7/3,09:30:00,205,205,204.5,204.5,227,,,,,,,,,,,,,,,,
2317,2024/7/3,09:31:00,204.5,205,204.5,205,344,,,,,,,,,,,,,,,,
2317,2024/7/3,09:32:00,204.5,205,204.5,204.5,190,,,,,,,,,,,,,,,,
2317,2024/7/3,09:33:00,204.5,205.5,204.5,205.5,1013,,,,,,,,,,,,,,,,
2317,2024/7/3,09:34:00,205.5,205.5,205,205.5,56,,,,,,,,,,,,,,,,
2317,2024/7/3,09:35:00,205.5,205.5,205,205.5,291,,,,,,,,,,,,,,,,
2317,2024/7/3,09:36:00,205.5,206,205,206,385,,,,,,,,,,,,,,,,
2317,2024/7/3,09:37:00,206,206,205.5,206,93,,,,,,,,,,,,,,,,
2317,2024/7/3,09:38:00,206,206,205.5,205.5,61,,,,,,,,,,,,,,,,
2317,2024/7/3,09:39:00,206,206,205.5,205.5,49,,,,,,,,,,,,,,,,
2317,2024/7/3,09:40:00,206,206,205.5,205.5,45,,,,,,,,,,,,,,,,
2317,2024/7/3,09:41:00,205.5,206,205.5,206,317,,,,,,,,,,,,,,,,
2317,2024/7/3,09:42:00,205.5,206,205.5,205.5,90,,,,,,,,,,,,,,,,
2317,2024/7/3,09:43:00,206,206,205.5,205.5,49,,,,,,,,,,,,,,,,
2317,2024/7/3,09:44:00,206,206,205.5,205.5,74,,,,,,,,,,,,,,,,
2317,2024/7/3,09:45:00,205.5,206,205.5,205.5,152,,,,,,,,,,,,,,,,
2317,2024/7/3,09:46:00,205.5,206,205.5,205.5,398,,,,,,,,,,,,,,,,
2317,2024/7/3,09:47:00,205.5,206,205.5,205.5,116,,,,,,,,,,,,,,,,
2317,2024/7/3,09:48:00,205.5,206,205,205,125,,,,,,,,,,,,,,,,
2317,2024/7/3,09:49:00,205.5,205.5,205,205.5,63,,,,,,,,,,,,,,,,
2317,2024/7/3,09:50:00,205.5,205.5,205,205.5,75,,,,,,,,,,,,,,,,
2317,2024/7/3,09:51:00,205.5,205.5,205,205,68,,,,,,,,,,,,,,,,
2317,2024/7/3,09:52:00,205,205.5,205,205,132,,,,,,,,,,,,,,,,
2317,2024/7/3,09:53:00,205,205.5,205,205,307,,,,,,,,,,,,,,,,
2317,2024/7/3,09:54:00,205,205.5,205,205.5,52,,,,,,,,,,,,,,,,
2317,2024/7/3,09:55:00,205,205.5,205,205,58,,,,,,,,,,,,,,,,
2317,2024/7/3,09:56:00,205.5,205.5,205,205,75,,,,,,,,,,,,,,,,
2317,2024/7/3,09:57:00,205,205.5,205,205,145,,,,,,,,,,,,,,,,
2317,2024/7/3,09:58:00,205,205.5,205,205,59,,,,,,,,,,,,,,,,
2317,2024/7/3,09:59:00,205,205.5,205,205,58,,,,,,,,,,,,,,,,
2317,2024/7/3,10:00:00,205.5,205.5,205,205,91,,,,,,,,,,,,,,,,
2317,2024/7/3,10:01:00,205,205.5,205,205.5,81,,,,,,,,,,,,,,,,
2317,2024/7/3,10:02:00,205,205.5,205,205,84,,,,,,,,,,,,,,,,
2317,2024/7/3,10:03:00,205,205.5,205,205.5,52,,,,,,,,,,,,,,,,
2317,2024/7/3,10:04:00,205,205.5,205,205,112,,,,,,,,,,,,,,,,
2317,2024/7/3,10:05:00,205,205.5,205,205,86,,,,,,,,,,,,,,,,
2317,2024/7/3,10:06:00,205,205.5,205,205.5,68,,,,,,,,,,,,,,,,
2317,2024/7/3,10:07:00,205,205.5,205,205.5,75,,,,,,,,,,,,,,,,
2317,2024/7/3,10:08:00,205.5,206,205,205.5,1018,,,,,,,,,,,,,,,,
2317,2024/7/3,10:09:00,206,206.5,205.5,206,756,,,,,,,,,,,,,,,,
2317,2024/7/3,10:10:00,206.5,206.5,206,206,53,,,,,,,,,,,,,,,,
2317,2024/7/3,10:11:00,206.5,206.5,206,206,66,,,,,,,,,,,,,,,,
2317,2024/7/3,10:12:00,206.5,206.5,206,206.5,68,,,,,,,,,,,,,,,,
2317,2024/7/3,10:13:00,206,206.5,206,206,172,,,,,,,,,,,,,,,,
2317,2024/7/3,10:14:00,206.5,206.5,206,206.5,72,,,,,,,,,,,,,,,,
2317,2024/7/3,10:15:00,206.5,207,206,207,601,,,,,,,,,,,,,,,,
2317,2024/7/3,10:16:00,207,207,206.5,206.5,132,,,,,,,,,,,,,,,,
2317,2024/7/3,10:17:00,206.5,207,206.5,206.5,128,,,,,,,,,,,,,,,,
2317,2024/7/3,10:18:00,207,207,206.5,206.5,65,,,,,,,,,,,,,,,,
2317,2024/7/3,10:19:00,206.5,207,206.5,207,165,,,,,,,,,,,,,,,,
